Latitude, Longitude, ID, Year ID, Year, Month, Month Day, Year Day, Hour, Wind, Pressure, Category
34.7, -75.8, 1340, 15, 2005, 9, 15, 288, 12, 65.0, 984.0, 0
34.7, -75.6, 1340, 15, 2005, 9, 15, 288, 18, 65.0, 986.0, 0
34.6, -75.1, 1340, 15, 2005, 9, 16, 289, 0, 60.0, 987.0, 0
34.7, -74.8, 1340, 15, 2005, 9, 16, 289, 6, 55.0, 993.0, 0
35.4, -74.4, 1340, 15, 2005, 9, 16, 289, 12, 50.0, 995.0, 0
36.4, -73.6, 1340, 15, 2005, 9, 16, 289, 18, 55.0, 993.0, 0
37.3, -72.7, 1340, 15, 2005, 9, 17, 290, 0, 55.0, 995.0, 0
38.7, -71.4, 1340, 15, 2005, 9, 17, 290, 6, 50.0, 1000.0, 0
40.0, -69.7, 1340, 15, 2005, 9, 17, 290, 12, 50.0, 997.0, 0
41.6, -67.3, 1340, 15, 2005, 9, 17, 290, 18, 50.0, 995.0, 0
43.2, -64.9, 1340, 15, 2005, 9, 18, 291, 0, 45.0, 996.0, 0
44.8, -62.6, 1340, 15, 2005, 9, 18, 291, 6, 45.0, 1000.0, 0
46.2, -59.9, 1340, 15, 2005, 9, 18, 291, 12, 45.0, 1000.0, 0
47.4, -56.2, 1340, 15, 2005, 9, 18, 291, 18, 45.0, 999.0, 0
48.4, -52.3, 1340, 15, 2005, 9, 19, 292, 0, 45.0, 1000.0, 0
49.0, -48.8, 1340, 15, 2005, 9, 19, 292, 6, 45.0, 1001.0, 0
49.5, -45.7, 1340, 15, 2005, 9, 19, 292, 12, 45.0, 1000.0, 0
50.0, -42.1, 1340, 15, 2005, 9, 19, 292, 18, 45.0, 999.0, 0
50.9, -38.5, 1340, 15, 2005, 9, 20, 293, 0, 45.0, 998.0, 0
51.5, -34.7, 1340, 15, 2005, 9, 20, 293, 6, 40.0, 1000.0, 0
52.2, -30.5, 1340, 15, 2005, 9, 20, 293, 12, 40.0, 1003.0, 0
52.8, -26.5, 1340, 15, 2005, 9, 20, 293, 18, 40.0, 1001.0, 0
53.8, -22.0, 1340, 15, 2005, 9, 21, 294, 0, 40.0, 998.0, 0
55.3, -17.7, 1340, 15, 2005, 9, 21, 294, 6, 35.0, 998.0, 0
57.6, -14.6, 1340, 15, 2005, 9, 21, 294, 12, 35.0, 998.0, 0
59.8, -11.9, 1340, 15, 2005, 9, 21, 294, 18, 35.0, 996.0, 0
61.7, -8.4, 1340, 15, 2005, 9, 22, 295, 0, 35.0, 993.0, 0
63.6, -4.5, 1340, 15, 2005, 9, 22, 295, 6, 35.0, 993.0, 0
65.6, -1.0, 1340, 15, 2005, 9, 22, 295, 12, 35.0, 994.0, 0
67.5, 1.8999939, 1340, 15, 2005, 9, 22, 295, 18, 30.0, 995.0, 0
68.8, 6.600006, 1340, 15, 2005, 9, 23, 296, 0, 30.0, 997.0, 0
13.3, -54.5, 1341, 16, 2005, 9, 17, 290, 12, 30.0, 1008.0, 0
13.5, -54.9, 1341, 16, 2005, 9, 17, 290, 18, 35.0, 1007.0, 0
13.9, -55.1, 1341, 16, 2005, 9, 18, 291, 0, 40.0, 1003.0, 0
14.4, -55.3, 1341, 16, 2005, 9, 18, 291, 6, 45.0, 1000.0, 0
14.9, -55.5, 1341, 16, 2005, 9, 18, 291, 12, 50.0, 996.0, 0
15.6, -55.7, 1341, 16, 2005, 9, 18, 291, 18, 55.0, 993.0, 0
16.2, -55.8, 1341, 16, 2005, 9, 19, 292, 0, 65.0, 987.0, 0
16.7, -55.9, 1341, 16, 2005, 9, 19, 292, 6, 65.0, 987.0, 0
17.2, -56.2, 1341, 16, 2005, 9, 19, 292, 12, 65.0, 987.0, 0
17.5, -56.4, 1341, 16, 2005, 9, 19, 292, 18, 65.0, 987.0, 0
17.7, -56.6, 1341, 16, 2005, 9, 20, 293, 0, 70.0, 985.0, 0
17.9, -56.8, 1341, 16, 2005, 9, 20, 293, 6, 65.0, 987.0, 0
18.1, -57.0, 1341, 16, 2005, 9, 20, 293, 12, 60.0, 990.0, 0
18.5, -57.2, 1341, 16, 2005, 9, 20, 293, 18, 55.0, 992.0, 0
18.9, -57.2, 1341, 16, 2005, 9, 21, 294, 0, 55.0, 994.0, 0
19.4, -57.1, 1341, 16, 2005, 9, 21, 294, 6, 50.0, 997.0, 0
19.9, -57.0, 1341, 16, 2005, 9, 21, 294, 12, 45.0, 1000.0, 0
20.8, -56.9, 1341, 16, 2005, 9, 21, 294, 18, 40.0, 1001.0, 0
22.4, -56.7, 1341, 16, 2005, 9, 22, 295, 0, 35.0, 1002.0, 0
23.8, -56.8, 1341, 16, 2005, 9, 22, 295, 6, 35.0, 1003.0, 0
25.2, -57.2, 1341, 16, 2005, 9, 22, 295, 12, 35.0, 1003.0, 0
26.7, -57.6, 1341, 16, 2005, 9, 22, 295, 18, 35.0, 1003.0, 0
28.3, -58.2, 1341, 16, 2005, 9, 23, 296, 0, 35.0, 1003.0, 0
30.2, -60.1, 1341, 16, 2005, 9, 23, 296, 6, 35.0, 1003.0, 0
30.5, -62.2, 1341, 16, 2005, 9, 23, 296, 12, 30.0, 1003.0, 0
30.2, -63.7, 1341, 16, 2005, 9, 23, 296, 18, 30.0, 1003.0, 0
29.2, -63.8, 1341, 16, 2005, 9, 24, 297, 0, 30.0, 1003.0, 0
28.6, -62.8, 1341, 16, 2005, 9, 24, 297, 6, 25.0, 1004.0, 0
21.3, -69.9, 1342, 17, 2005, 9, 18, 291, 0, 25.0, 1009.0, 0
21.6, -70.7, 1342, 17, 2005, 9, 18, 291, 6, 25.0, 1009.0, 0
21.9, -71.5, 1342, 17, 2005, 9, 18, 291, 12, 30.0, 1007.0, 0
22.2, -72.3, 1342, 17, 2005, 9, 18, 291, 18, 35.0, 1005.0, 0
22.4, -73.0, 1342, 17, 2005, 9, 19, 292, 0, 45.0, 1002.0, 0
22.6, -73.8, 1342, 17, 2005, 9, 19, 292, 6, 50.0, 999.0, 0
22.8, -74.7, 1342, 17, 2005, 9, 19, 292, 12, 55.0, 997.0, 0
23.1, -75.9, 1342, 17, 2005, 9, 19, 292, 18, 60.0, 994.0, 0
23.3, -77.2, 1342, 17, 2005, 9, 20, 293, 0, 60.0, 992.0, 0
23.5, -78.8, 1342, 17, 2005, 9, 20, 293, 6, 60.0, 990.0, 0
23.7, -80.3, 1342, 17, 2005, 9, 20, 293, 12, 70.0, 985.0, 0
23.9, -81.6, 1342, 17, 2005, 9, 20, 293, 18, 85.0, 975.0, 1
24.1, -82.7, 1342, 17, 2005, 9, 21, 294, 0, 95.0, 967.0, 1
24.2, -84.0, 1342, 17, 2005, 9, 21, 294, 6, 110.0, 955.0, 2
24.2, -85.2, 1342, 17, 2005, 9, 21, 294, 12, 120.0, 941.0, 3
24.3, -86.2, 1342, 17, 2005, 9, 21, 294, 18, 145.0, 920.0, 4
24.5, -86.9, 1342, 17, 2005, 9, 22, 295, 0, 150.0, 897.0, 4
24.8, -87.6, 1342, 17, 2005, 9, 22, 295, 6, 155.0, 897.0, 4
25.2, -88.3, 1342, 17, 2005, 9, 22, 295, 12, 140.0, 908.0, 4
25.6, -89.1, 1342, 17, 2005, 9, 22, 295, 18, 125.0, 913.0, 3
26.0, -89.9, 1342, 17, 2005, 9, 23, 296, 0, 120.0, 915.0, 3
26.5, -90.7, 1342, 17, 2005, 9, 23, 296, 6, 115.0, 924.0, 3
27.1, -91.5, 1342, 17, 2005, 9, 23, 296, 12, 115.0, 927.0, 3
27.8, -92.3, 1342, 17, 2005, 9, 23, 296, 18, 110.0, 930.0, 2
28.6, -93.0, 1342, 17, 2005, 9, 24, 297, 0, 105.0, 931.0, 2
29.4, -93.6, 1342, 17, 2005, 9, 24, 297, 6, 100.0, 935.0, 2
30.5, -94.1, 1342, 17, 2005, 9, 24, 297, 12, 65.0, 949.0, 0
31.6, -94.1, 1342, 17, 2005, 9, 24, 297, 18, 45.0, 974.0, 0
32.7, -94.0, 1342, 17, 2005, 9, 25, 298, 0, 35.0, 982.0, 0
33.7, -93.6, 1342, 17, 2005, 9, 25, 298, 6, 30.0, 989.0, 0
34.7, -92.5, 1342, 17, 2005, 9, 25, 298, 12, 25.0, 995.0, 0
35.8, -91.4, 1342, 17, 2005, 9, 25, 298, 18, 25.0, 1000.0, 0
37.0, -90.1, 1342, 17, 2005, 9, 26, 299, 0, 20.0, 1003.0, 0
39.5, -88.0, 1342, 17, 2005, 9, 26, 299, 6, 20.0, 1006.0, 0
18.9, -85.6, 1343, 18, 2005, 10, 1, 305, 12, 25.0, 1007.0, 0
19.1, -86.2, 1343, 18, 2005, 10, 1, 305, 18, 30.0, 1005.0, 0
19.3, -86.7, 1343, 18, 2005, 10, 2, 306, 0, 30.0, 1004.0, 0
19.5, -87.2, 1343, 18, 2005, 10, 2, 306, 6, 40.0, 1003.0, 0
19.8, -87.9, 1343, 18, 2005, 10, 2, 306, 12, 35.0, 1003.0, 0
20.3, -88.8, 1343, 18, 2005, 10, 2, 306, 18, 35.0, 1004.0, 0
20.5, -89.8, 1343, 18, 2005, 10, 3, 307, 0, 30.0, 1003.0, 0
20.5, -91.0, 1343, 18, 2005, 10, 3, 307, 6, 35.0, 1003.0, 0
20.3, -91.7, 1343, 18, 2005, 10, 3, 307, 12, 40.0, 1000.0, 0
20.1, -92.2, 1343, 18, 2005, 10, 3, 307, 18, 50.0, 997.0, 0
19.8, -93.2, 1343, 18, 2005, 10, 4, 308, 0, 55.0, 990.0, 0
19.2, -94.1, 1343, 18, 2005, 10, 4, 308, 6, 65.0, 987.0, 0
18.6, -94.9, 1343, 18, 2005, 10, 4, 308, 12, 70.0, 977.0, 0
17.9, -95.6, 1343, 18, 2005, 10, 4, 308, 18, 45.0, 988.0, 0
17.2, -96.4, 1343, 18, 2005, 10, 5, 309, 0, 30.0, 1000.0, 0
16.9, -97.0, 1343, 18, 2005, 10, 5, 309, 6, 25.0, 1004.0, 0
33.8, -31.8, 1344, 19, 2005, 10, 4, 308, 0, 30.0, 1012.0, 0
34.8, -30.2, 1344, 19, 2005, 10, 4, 308, 6, 30.0, 1009.0, 0
35.9, -28.5, 1344, 19, 2005, 10, 4, 308, 12, 35.0, 1004.0, 0
37.1, -26.7, 1344, 19, 2005, 10, 4, 308, 18, 45.0, 997.0, 0
38.8, -25.0, 1344, 19, 2005, 10, 5, 309, 0, 45.0, 997.0, 0
41.0, -23.3, 1344, 19, 2005, 10, 5, 309, 6, 40.0, 1000.0, 0
43.6, -23.0, 1344, 19, 2005, 10, 5, 309, 12, 40.0, 1002.0, 0
27.3, -79.7, 1345, 20, 2005, 10, 5, 309, 6, 35.0, 1006.0, 0
28.3, -80.2, 1345, 20, 2005, 10, 5, 309, 12, 40.0, 1004.0, 0
29.5, -80.9, 1345, 20, 2005, 10, 5, 309, 18, 45.0, 1001.0, 0
30.5, -81.6, 1345, 20, 2005, 10, 6, 310, 0, 45.0, 1002.0, 0
31.3, -82.8, 1345, 20, 2005, 10, 6, 310, 6, 35.0, 1005.0, 0
31.8, -84.6, 1345, 20, 2005, 10, 6, 310, 12, 25.0, 1005.0, 0
31.2, -85.8, 1345, 20, 2005, 10, 6, 310, 18, 15.0, 1006.0, 0
30.3, -85.6, 1345, 20, 2005, 10, 7, 311, 0, 10.0, 1005.0, 0
32.9, -20.6, 1346, 21, 2005, 10, 8, 312, 6, 40.0, 1001.0, 0
33.0, -20.3, 1346, 21, 2005, 10, 8, 312, 12, 45.0, 1000.0, 0
33.1, -20.1, 1346, 21, 2005, 10, 8, 312, 18, 45.0, 1000.0, 0
33.2, -20.0, 1346, 21, 2005, 10, 9, 313, 0, 45.0, 999.0, 0
33.4, -19.6, 1346, 21, 2005, 10, 9, 313, 6, 50.0, 998.0, 0
33.8, -19.3, 1346, 21, 2005, 10, 9, 313, 12, 55.0, 995.0, 0
34.1, -18.9, 1346, 21, 2005, 10, 9, 313, 18, 65.0, 988.0, 0
34.3, -18.3, 1346, 21, 2005, 10, 10, 314, 0, 60.0, 990.0, 0
34.5, -17.2, 1346, 21, 2005, 10, 10, 314, 6, 50.0, 992.0, 0
34.7, -15.3, 1346, 21, 2005, 10, 10, 314, 12, 45.0, 995.0, 0
35.4, -12.8, 1346, 21, 2005, 10, 10, 314, 18, 35.0, 998.0, 0
36.1, -10.5, 1346, 21, 2005, 10, 11, 315, 0, 30.0, 1000.0, 0
36.7, -8.3, 1346, 21, 2005, 10, 11, 315, 6, 30.0, 1002.0, 0
37.7, -6.0, 1346, 21, 2005, 10, 11, 315, 12, 30.0, 1003.0, 0
17.6, -78.5, 1347, 22, 2005, 10, 15, 319, 18, 25.0, 1004.0, 0
17.6, -78.8, 1347, 22, 2005, 10, 16, 320, 0, 25.0, 1004.0, 0
17.5, -79.0, 1347, 22, 2005, 10, 16, 320, 6, 30.0, 1003.0, 0
17.5, -79.2, 1347, 22, 2005, 10, 16, 320, 12, 30.0, 1003.0, 0
17.5, -79.4, 1347, 22, 2005, 10, 16, 320, 18, 30.0, 1002.0, 0
17.4, -79.6, 1347, 22, 2005, 10, 17, 321, 0, 30.0, 1001.0, 0
16.9, -79.6, 1347, 22, 2005, 10, 17, 321, 6, 35.0, 1000.0, 0
16.3, -79.7, 1347, 22, 2005, 10, 17, 321, 12, 40.0, 999.0, 0
16.0, -79.8, 1347, 22, 2005, 10, 17, 321, 18, 45.0, 997.0, 0
15.8, -79.9, 1347, 22, 2005, 10, 18, 322, 0, 55.0, 988.0, 0
15.7, -79.9, 1347, 22, 2005, 10, 18, 322, 6, 60.0, 982.0, 0
16.2, -80.3, 1347, 22, 2005, 10, 18, 322, 12, 65.0, 979.0, 0
16.6, -81.1, 1347, 22, 2005, 10, 18, 322, 18, 75.0, 975.0, 1
16.6, -81.8, 1347, 22, 2005, 10, 19, 323, 0, 130.0, 946.0, 3
17.0, -82.2, 1347, 22, 2005, 10, 19, 323, 6, 150.0, 892.0, 4
17.3, -82.8, 1347, 22, 2005, 10, 19, 323, 12, 160.0, 882.0, 5
17.4, -83.4, 1347, 22, 2005, 10, 19, 323, 18, 140.0, 892.0, 4
17.9, -84.0, 1347, 22, 2005, 10, 20, 324, 0, 135.0, 892.0, 4
18.1, -84.7, 1347, 22, 2005, 10, 20, 324, 6, 130.0, 901.0, 3
18.3, -85.2, 1347, 22, 2005, 10, 20, 324, 12, 130.0, 910.0, 3
18.6, -85.5, 1347, 22, 2005, 10, 20, 324, 18, 130.0, 917.0, 3
19.1, -85.8, 1347, 22, 2005, 10, 21, 325, 0, 130.0, 924.0, 3
19.5, -86.1, 1347, 22, 2005, 10, 21, 325, 6, 130.0, 930.0, 3
20.1, -86.4, 1347, 22, 2005, 10, 21, 325, 12, 125.0, 929.0, 3
20.3, -86.7, 1347, 22, 2005, 10, 21, 325, 18, 120.0, 926.0, 3
20.6, -86.8, 1347, 22, 2005, 10, 22, 326, 0, 120.0, 930.0, 3
20.8, -87.0, 1347, 22, 2005, 10, 22, 326, 6, 110.0, 935.0, 2
21.0, -87.1, 1347, 22, 2005, 10, 22, 326, 12, 100.0, 947.0, 2
21.3, -87.1, 1347, 22, 2005, 10, 22, 326, 18, 85.0, 958.0, 1
21.6, -87.0, 1347, 22, 2005, 10, 23, 327, 0, 85.0, 960.0, 1
21.8, -86.8, 1347, 22, 2005, 10, 23, 327, 6, 85.0, 962.0, 1
22.4, -86.1, 1347, 22, 2005, 10, 23, 327, 12, 85.0, 961.0, 1
23.1, -85.4, 1347, 22, 2005, 10, 23, 327, 18, 90.0, 963.0, 1
24.0, -84.3, 1347, 22, 2005, 10, 24, 328, 0, 95.0, 958.0, 1
25.0, -83.1, 1347, 22, 2005, 10, 24, 328, 6, 110.0, 953.0, 2
26.2, -81.0, 1347, 22, 2005, 10, 24, 328, 12, 95.0, 950.0, 1
28.0, -78.8, 1347, 22, 2005, 10, 24, 328, 18, 105.0, 955.0, 2
30.1, -76.0, 1347, 22, 2005, 10, 25, 329, 0, 110.0, 955.0, 2
33.3, -72.0, 1347, 22, 2005, 10, 25, 329, 6, 100.0, 963.0, 2
36.8, -67.9, 1347, 22, 2005, 10, 25, 329, 12, 90.0, 970.0, 1
40.5, -63.5, 1347, 22, 2005, 10, 25, 329, 18, 75.0, 976.0, 1
42.5, -60.0, 1347, 22, 2005, 10, 26, 330, 0, 60.0, 978.0, 0
44.0, -57.5, 1347, 22, 2005, 10, 26, 330, 6, 55.0, 982.0, 0
45.0, -55.0, 1347, 22, 2005, 10, 26, 330, 12, 50.0, 986.0, 0
45.5, -52.0, 1347, 22, 2005, 10, 26, 330, 18, 40.0, 990.0, 0
15.8, -67.5, 1348, 23, 2005, 10, 22, 326, 12, 30.0, 1007.0, 0
16.5, -68.5, 1348, 23, 2005, 10, 22, 326, 18, 35.0, 1005.0, 0
17.3, -69.6, 1348, 23, 2005, 10, 23, 327, 0, 45.0, 1000.0, 0
17.8, -70.5, 1348, 23, 2005, 10, 23, 327, 6, 45.0, 998.0, 0
18.6, -72.2, 1348, 23, 2005, 10, 23, 327, 12, 35.0, 1002.0, 0
19.8, -72.7, 1348, 23, 2005, 10, 23, 327, 18, 30.0, 1004.0, 0
21.6, -72.9, 1348, 23, 2005, 10, 24, 328, 0, 30.0, 1004.0, 0
23.5, -73.0, 1348, 23, 2005, 10, 24, 328, 6, 30.0, 1004.0, 0
25.1, -72.4, 1348, 23, 2005, 10, 24, 328, 12, 30.0, 1004.0, 0
27.9, -70.8, 1348, 23, 2005, 10, 24, 328, 18, 30.0, 1004.0, 0
10.4, -80.9, 1349, 24, 2005, 10, 26, 330, 18, 30.0, 1007.0, 0
10.7, -81.1, 1349, 24, 2005, 10, 27, 331, 0, 30.0, 1007.0, 0
11.0, -81.3, 1349, 24, 2005, 10, 27, 331, 6, 35.0, 1005.0, 0
11.3, -81.3, 1349, 24, 2005, 10, 27, 331, 12, 45.0, 1000.0, 0
11.6, -81.3, 1349, 24, 2005, 10, 27, 331, 18, 50.0, 997.0, 0
11.9, -81.2, 1349, 24, 2005, 10, 28, 332, 0, 50.0, 995.0, 0
12.3, -81.1, 1349, 24, 2005, 10, 28, 332, 6, 50.0, 994.0, 0
12.8, -81.0, 1349, 24, 2005, 10, 28, 332, 12, 50.0, 993.0, 0
13.2, -81.1, 1349, 24, 2005, 10, 28, 332, 18, 50.0, 991.0, 0
13.4, -81.2, 1349, 24, 2005, 10, 29, 333, 0, 60.0, 988.0, 0
13.6, -81.4, 1349, 24, 2005, 10, 29, 333, 6, 70.0, 985.0, 0
13.7, -81.6, 1349, 24, 2005, 10, 29, 333, 12, 75.0, 982.0, 1
13.7, -82.1, 1349, 24, 2005, 10, 29, 333, 18, 75.0, 980.0, 1
13.6, -82.6, 1349, 24, 2005, 10, 30, 334, 0, 90.0, 970.0, 1
13.3, -83.1, 1349, 24, 2005, 10, 30, 334, 6, 100.0, 962.0, 2
12.9, -83.5, 1349, 24, 2005, 10, 30, 334, 12, 90.0, 970.0, 1
12.7, -84.1, 1349, 24, 2005, 10, 30, 334, 18, 55.0, 990.0, 0
12.7, -84.9, 1349, 24, 2005, 10, 31, 335, 0, 20.0, 1000.0, 0
13.2, -62.1, 1350, 25, 2005, 11, 14, 348, 0, 30.0, 1007.0, 0
13.6, -62.8, 1350, 25, 2005, 11, 14, 348, 6, 30.0, 1006.0, 0
13.8, -63.4, 1350, 25, 2005, 11, 14, 348, 12, 30.0, 1006.0, 0
14.1, -64.2, 1350, 25, 2005, 11, 14, 348, 18, 30.0, 1005.0, 0
14.2, -65.0, 1350, 25, 2005, 11, 15, 349, 0, 30.0, 1004.0, 0
14.3, -66.0, 1350, 25, 2005, 11, 15, 349, 6, 35.0, 1004.0, 0
14.4, -67.1, 1350, 25, 2005, 11, 15, 349, 12, 35.0, 1004.0, 0
14.7, -68.4, 1350, 25, 2005, 11, 15, 349, 18, 30.0, 1005.0, 0
14.8, -69.9, 1350, 25, 2005, 11, 16, 350, 0, 30.0, 1006.0, 0
14.8, -71.5, 1350, 25, 2005, 11, 16, 350, 6, 30.0, 1006.0, 0
14.7, -73.1, 1350, 25, 2005, 11, 16, 350, 12, 25.0, 1006.0, 0
14.8, -75.4, 1350, 25, 2005, 11, 16, 350, 18, 25.0, 1006.0, 0
15.0, -77.6, 1350, 25, 2005, 11, 17, 351, 0, 25.0, 1007.0, 0
15.3, -79.7, 1350, 25, 2005, 11, 17, 351, 6, 25.0, 1008.0, 0
15.6, -81.7, 1350, 25, 2005, 11, 17, 351, 12, 30.0, 1007.0, 0
15.8, -83.1, 1350, 25, 2005, 11, 17, 351, 18, 30.0, 1007.0, 0
15.8, -84.1, 1350, 25, 2005, 11, 18, 352, 0, 30.0, 1007.0, 0
15.7, -84.8, 1350, 25, 2005, 11, 18, 352, 6, 30.0, 1006.0, 0
15.5, -85.5, 1350, 25, 2005, 11, 18, 352, 12, 30.0, 1006.0, 0
15.7, -85.6, 1350, 25, 2005, 11, 18, 352, 18, 35.0, 1006.0, 0
16.0, -85.6, 1350, 25, 2005, 11, 19, 353, 0, 40.0, 1005.0, 0
16.1, -85.6, 1350, 25, 2005, 11, 19, 353, 6, 40.0, 1004.0, 0
16.1, -85.4, 1350, 25, 2005, 11, 19, 353, 12, 45.0, 1002.0, 0
16.2, -85.2, 1350, 25, 2005, 11, 19, 353, 18, 40.0, 1004.0, 0
16.4, -85.0, 1350, 25, 2005, 11, 20, 354, 0, 40.0, 1005.0, 0
16.6, -85.0, 1350, 25, 2005, 11, 20, 354, 6, 35.0, 1006.0, 0
16.7, -85.2, 1350, 25, 2005, 11, 20, 354, 12, 30.0, 1007.0, 0
